system,dataset,repeat,MAPE,MAE,RMSE
lrzip,uiq2-16.bin.csv,1,4.7634839443431005,70.55159649122805,103.69311657502683
lrzip,uiq2-16.bin.csv,2,5.0811342075142205,70.69075087719298,99.97929945663752
lrzip,uiq2-16.bin.csv,3,6.06321276650936,74.36974736842105,97.51424581279339
lrzip,uiq2-16.bin.csv,4,5.6609942212158835,57.094792982456134,74.6032724444938
lrzip,uiq2-4.bin.csv,0,1.9739875654056107,15.850922807017543,25.635306628752765
lrzip,uiq2-4.bin.csv,1,3.1804394441268555,17.192796491228066,26.302097672319036
lrzip,uiq2-4.bin.csv,2,3.7391731774870722,17.57834385964912,24.83707902290798
lrzip,uiq2-4.bin.csv,3,3.812442936213527,17.882901754385962,23.974913273801757
lrzip,uiq2-4.bin.csv,4,3.9855297362702595,13.904012280701757,19.890192364296368
lrzip,uiq2-8.bin.csv,0,2.707700531158864,32.499726315789474,50.35128569012335
lrzip,uiq2-8.bin.csv,1,3.8374648279780392,34.52913684210527,51.083483532948804
lrzip,uiq2-8.bin.csv,2,4.133657677800138,34.95025614035088,50.42176287338285
lrzip,uiq2-8.bin.csv,3,4.629989093014088,36.69172631578948,48.58502879089329
lrzip,uiq2-8.bin.csv,4,4.4045353265294125,27.800231578947365,38.76367403420599
lrzip,vmlinux-5.10.tar.csv,0,1.270725905797962,9.821442105263156,15.12512991132261
lrzip,vmlinux-5.10.tar.csv,1,1.9809740234101818,10.828245614035085,15.83522682491448
lrzip,vmlinux-5.10.tar.csv,2,2.329885331823286,11.471031578947363,16.09584360427664
lrzip,vmlinux-5.10.tar.csv,3,2.289727631628416,11.606238596491231,15.304792711102774
lrzip,vmlinux-5.10.tar.csv,4,2.262756376756594,8.74858947368421,12.179382002009673
x264,blue_sky_1080p25_short.y4m.csv,0,0.22306540777481798,2.204445662282043,4.948738088072147
x264,blue_sky_1080p25_short.y4m.csv,1,0.2507604496160066,2.6163422076068135,5.675856736211441
x264,blue_sky_1080p25_short.y4m.csv,2,0.24760879554643678,2.1822421800754563,5.090159005200859
x264,blue_sky_1080p25_short.y4m.csv,3,0.2556936464695396,2.345064625777506,5.306844267243708
x264,blue_sky_1080p25_short.y4m.csv,4,0.2568429196613601,2.4831718491893553,5.5881416859164785
x264,Johnny_1280x720_60_short.y4m.csv,0,0.23167391156950623,1.7745737557356984,4.162349440416706
x264,Johnny_1280x720_60_short.y4m.csv,1,0.26081791015731526,2.129605503211992,4.71445740126439
x264,Johnny_1280x720_60_short.y4m.csv,2,0.25625947323490367,1.7282079549471459,4.1868137098936655
x264,Johnny_1280x720_60_short.y4m.csv,3,0.2631620025462383,1.8519792444172527,4.340425440535628
x264,Johnny_1280x720_60_short.y4m.csv,4,0.2651120218171076,1.9992687468135004,4.628572091810631
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,0,0.22101282843571624,6.124403610176401,13.649115663576245
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,1,0.24250026043421918,7.1207522167839326,15.455511229756349
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,2,0.24121758621305261,6.038944109564597,13.987057804777999
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,3,0.24854362701941557,6.331747722035281,14.352231576165687
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,4,0.251825142012741,6.845480904965835,15.349723610326922
x264,pedestrian_area_1080p25_short.y4m.csv,0,0.22040643770411597,2.575923151830326,5.72066256896485
x264,pedestrian_area_1080p25_short.y4m.csv,1,0.252119840668712,3.063292763077394,6.59601864219229
x264,pedestrian_area_1080p25_short.y4m.csv,2,0.2403454969269392,2.502975105536862,5.820432432646769
x264,pedestrian_area_1080p25_short.y4m.csv,3,0.25311063627032176,2.7500310354848576,6.1114349377146
x264,pedestrian_area_1080p25_short.y4m.csv,4,0.2546998886778676,2.904312884419292,6.475495741722365
x264,riverbed_1080p25_short.y4m.csv,0,0.22734559981333882,5.141249310356546,11.450109914069717
x264,riverbed_1080p25_short.y4m.csv,1,0.25618017167155643,5.770756180279393,12.31140474146493
x264,riverbed_1080p25_short.y4m.csv,2,0.25135716749109005,4.827565357907617,11.296018406242071
x264,riverbed_1080p25_short.y4m.csv,3,0.25110774264621966,5.232567469664526,11.628280825807012
x264,riverbed_1080p25_short.y4m.csv,4,0.2565288044125062,5.58467181248088,12.4457276159533
x264,sd_bridge_close_cif_short.y4m.csv,0,0.17109395442868164,0.09822359895992659,0.2099831547126719
x264,sd_bridge_close_cif_short.y4m.csv,1,0.19164476578356968,0.11514681477516053,0.24353915034763038
x264,sd_bridge_close_cif_short.y4m.csv,2,0.18061029358081027,0.09615625012746003,0.21511023997059006
